date,nav_open,pnl_long,pnl_short,shadow_pnl_short,fees,rebate,financing,impact,recall_impact,n_recalls,n_reentries,n_reentry_failed,n_missing,n_short,n_long,short_notional,long_notional,fee_wavg,cash,margin_regt_initial,margin_regt_maint,margin_pm,nav,excess_equity_regt,excess_equity_pm
2021-08-04,736194605.0192169,-3374580.9663566854,-1559809.196156981,-1559809.196156981,55684.3448122613,2082.4255641012005,-105.79155902230143,0.0,0.0,0,0,0,0,44,44,749673203.0764322,737552024.0532291,0.026740136969215185,-6347493.541338086,743612613.5648307,409289966.936237,223083784.0694492,731206507.1458961,321916540.2096591,508122723.0764469
2021-08-05,731206507.1458961,22633641.403071914,-6945683.000310773,-6945683.000310773,68974.70918156924,2101.305909121638,-229.64767296007275,0.0,0.0,0,0,0,0,44,44,756470127.2837896,760604351.21708,0.03282468720149424,-13778860.377604365,758537239.2504349,417092125.9894069,227561171.77513045,746827362.4977118,329735236.5083049,519266190.7225813
2021-08-06,746827362.4977118,12080751.698553951,554943.6496619845,554943.6496619845,62712.521402108476,2099.7643932525816,-221.70823081328075,0.0,0.0,0,0,0,0,44,44,755915181.5709293,772702839.1733224,0.029866456257487725,-13302493.848796844,764309010.3721259,419950264.2646094,229292703.11163774,759402223.3806881,339451959.1160787,530109520.26905036
2021-08-09,759402223.3806881,21649371.10084107,-5074482.19706781,-5074482.19706781,69658.5885905735,2113.8602184712945,-299.2245070855379,0.0,0.0,0,0,0,0,44,44,760989678.649666,793860924.121003,0.032953261517428695,-17953470.425132275,777425301.3853345,426762134.62515056,233227590.41560033,775909268.3315822,349147133.7064316,542681677.9159819
2021-08-10,775909268.3315822,-2201588.048188503,6336944.89262836,6336944.89262836,68979.50952690848,2096.2575709718494,-192.77406659749548,0.0,0.0,0,0,0,0,44,44,754652725.5498658,791542089.6623448,0.03290602761898613,-11566443.995849729,773097407.6061053,424281340.08054596,231929222.2818316,779977549.1499995,355696209.06945354,548048326.8681679
2021-08-11,779977549.1499995,-4527135.220985976,5160800.978486524,5160800.978486524,51902.66161560892,2081.92197695212,-100.98763454877535,0.0,0.0,0,0,0,0,44,44,749491911.7027633,786618570.3188109,0.02493016654331738,-6059258.072926521,768055241.0107871,421502216.0905317,230416572.30323613,780561293.1802268,359059077.0896951,550144720.8769907
2021-08-12,780561293.1802268,-11018011.709815184,3770570.7340946426,3770570.7340946426,68223.21160843875,2071.4481895990402,-34.038247260745365,0.0,0.0,0,0,0,0,44,44,745721348.2556546,775287923.8285426,0.032935031612663396,-2042294.835644722,760504636.0420985,417538385.43383205,228151390.81262955,773247666.4028403,355709280.9690082,545096275.5902107
2021-08-13,773247666.4028403,-19143027.54322331,180730.7812034183,180730.7812034183,66114.45813675155,2070.946181508837,-24.184963200175762,0.0,0.0,0,0,0,0,44,44,745540625.3431814,755670352.9746941,0.03192475918837363,-1451097.7920105457,750605489.1589377,412579775.84662795,225181646.7476813,754221301.9439019,341641526.09727395,529039655.19622064
2021-08-16,754221301.9439019,-16073516.68551165,14415759.030497435,14415759.030497435,64101.097987224115,2030.9023780658042,0.0,0.0,0.0,0,0,0,0,44,44,731124856.1036896,739038550.6559033,0.03156286519703269,13460892.534997225,735081703.3797965,404097094.49508274,220524511.01393893,752501474.0932786,348404379.5981959,531976963.07933974
2021-08-17,752501474.0932786,-18794449.678260326,1009119.0802860311,1009119.0802860311,64055.83583704201,2028.0993109893711,0.0,0.0,0.0,0,0,0,0,44,44,730115751.9561735,719987295.8405935,0.03158417119415792,14664791.818873882,725051523.8983835,399031549.5470004,217515457.16951504,734654115.7587783,335622566.2117779,517138658.5892633
2021-08-18,734654115.7587783,-2768747.405803168,9798531.879659556,9798531.879659556,62416.78176565467,1800.604147254448,-6.798753426677356,0.0,0.0,0,0,0,0,44,44,720241658.9017792,717145971.1148305,0.03119791969531155,24475512.33603847,718693815.0083048,395358990.4492414,215608144.50249144,741623277.2562628,346264286.8070214,526015132.7537713
2021-08-19,741623277.2562628,-9304026.712306194,11655577.222472705,11655577.222472705,60536.7103774962,1771.1168101747892,-9.855339210779308,0.0,0.0,0,0,0,0,44,44,708446724.0699157,708435069.8972464,0.03076196839573203,35479221.15880549,708440896.9835811,389642784.6952863,212532269.09507433,743916052.3175228,354273267.6222365,531383783.22244847
2021-08-20,743916052.3175228,21379880.504013564,-12833012.948230721,-12833012.948230721,63558.098285518834,1803.0492125124122,-6.309119018505616,0.0,0.0,0,0,0,0,44,44,721219685.0049648,729686533.3083998,0.03172530625343271,22712828.466620207,725453109.1566823,398787538.8285894,217635932.74700466,752401158.5151135,353613619.6865241,534765225.76810884
2021-08-23,752401158.5151135,28075606.28156826,-16081199.075999549,-16081199.075999549,65222.64792651527,1842.9173855073764,-1.6384073967592592,0.0,0.0,0,0,0,0,44,44,737166954.2029505,758432076.4444222,0.03185187984848428,5898266.62833333,747799515.3236864,410758105.3719907,224339854.5971059,764332184.3517337,353574078.979743,539992329.7546278
2021-08-24,764332184.3517337,28204909.399382483,-11552954.654922983,-11552954.654922983,65934.31310365367,1871.7997749897384,-105.61912885973996,0.0,0.0,0,0,0,0,44,44,748719909.9958954,787362761.7982601,0.03170257983048085,-6444557.015170574,768041335.8970778,421456663.4483336,230412400.76912335,780919970.9637357,359463307.5154021,550507570.1946124
2021-08-25,780919970.9637357,4741676.290913246,1021424.9584929923,1021424.9584929923,72262.30839308575,1869.2462430159067,-89.30245642581453,0.0,0.0,0,0,0,0,44,44,747698497.2063627,792059773.3476799,0.0347926752811581,-5448963.442931056,769879135.2770213,422324492.49882877,230963740.58310637,786612589.8485354,364288097.34970665,555648849.265429
2021-08-26,786612589.8485354,-14374071.689503878,4829475.794761482,4829475.794761482,62931.77715338183,1857.172543800776,-6.5801126271916095,0.0,0.0,0,0,0,0,44,44,742869017.5203105,777406560.574231,0.030497219887889646,-401498.39759135246,760137789.0472708,417212345.39965093,228041336.7141812,777006912.7690709,359794567.36941993,548965576.0548897
2021-08-27,777006912.7690709,32020311.92870727,-10792178.024121322,-10792178.024121322,63645.06659112967,1674.802627828714,-196.17925720498965,0.0,0.0,0,0,0,0,44,44,753661182.5229213,810348045.1577202,0.030401226047103526,-12176643.55065453,782004613.8403208,428685366.04630643,234601384.15209624,798172880.2304363,369487514.1841299,563571496.07834
2021-08-30,798172880.2304363,-2423508.7481723763,3523374.5705775,3523374.5705775,65361.18631695147,1666.5796091534762,-126.3212278684254,0.0,0.0,0,0,0,0,44,44,749960824.1190643,807048012.8031853,0.03137500829025554,-7840627.936660886,778504418.4611249,426750250.4365156,233551325.53833747,799208925.1249057,372458674.6883901,565657599.5865682
2021-08-31,799208925.1249057,5920887.119109974,-10720607.64763279,-10720607.64763279,69838.44205774378,1324.0153409939726,-14.816844926368926,882673.0174937113,0.0,0,0,0,0,45,45,794409204.5963837,794409204.5963837,0.03164847410543487,-952511.459552288,794409204.5963837,436925062.528011,238322761.3789151,793458002.3353275,356532939.8073165,555135240.9564124
2021-09-01,793458002.3353275,-736030.3711167902,-13830039.040670324,-13830039.040670326,70501.09908768884,1796.0871977186882,-239.27814357395255,0.0,0.0,0,0,0,0,45,45,808239238.9734097,793673178.6669738,0.0314020830067655,-14851746.84252119,800956208.8201917,440890066.3587663,240286862.64605752,778822988.6335068,337932922.27474046,538536125.9874493
2021-09-02,778822988.6335068,8223942.067068165,-10461407.481834864,-10461407.481834862,70186.11642292852,1819.3348093975733,-408.46783897523676,0.0,0.0,0,0,0,0,45,45,818700664.228908,801868513.3145733,0.03086232003494459,-25353176.212256074,810284588.7717407,446077327.59731567,243085376.63152218,776516747.9692876,330439420.37197196,533431371.33776546
2021-09-03,776516747.9692876,3194378.046265131,2745854.9180000117,2745854.918000011,69596.33099848471,1813.2329147993125,-365.32762037791827,0.0,0.0,0,0,0,0,45,45,815954811.6596906,805062892.074287,0.030705964106629985,-22675507.471732855,810508851.8669889,446052166.5164789,243152655.56009665,782388832.5078486,336336665.9913697,539236176.947752
2021-09-07,782388832.5078486,-10400589.853305077,-8822777.845557967,-8822777.845557965,68294.6665223876,1832.8390574452199,-507.3206755519042,0.0,0.0,0,0,0,0,45,45,824777575.850349,794586039.659478,0.029809345777509995,-31488869.517014742,809681807.7549134,446079782.66997415,242904542.326474,763098495.660845,317018712.9908709,520193953.33437103
2021-09-08,763098495.660845,-23512320.186060756,17119387.888353173,17119387.888353165,68708.6661739739,1794.7959681537723,-232.59397707181952,0.0,0.0,0,0,0,0,45,45,807658185.6691976,771073722.2393523,0.030625727890241025,-14436867.542388797,789365953.9542749,435065886.26059735,236809786.18628246,756638416.8989546,321572530.6383573,519828630.7126722
2021-09-09,756638416.8989546,18091911.27005758,-3715125.1718129474,-3715125.1718129464,69924.92931918918,1802.199443730087,-293.55008443484786,0.0,0.0,0,0,0,0,45,45,810989749.6785392,789165628.13625,0.0310398184007704,-18220350.068369865,800077688.9073946,440588331.9376242,240023306.67221838,770946786.7172395,330358454.7796153,530923480.0450211
2021-09-10,770946786.7172395,-12074149.839607164,17457414.09420393,17457414.094203923,68705.51947586275,1763.4052167066907,-8.639489394951264,0.0,0.0,0,0,0,0,45,45,793532347.5180107,776797589.6217022,0.031169475433072,-536244.1693418026,785164968.5698564,432259101.66082877,235549490.57095692,776263100.2180877,344003998.5572589,540713609.6471307
2021-09-13,776263100.2180877,5663953.723128144,-1352739.3899780952,-1352739.3899780943,69933.59032921208,1766.4112658653826,-31.532014683999822,0.0,0.0,0,0,0,0,45,45,794885069.6394222,782461540.4930189,0.03167261970329471,-1957159.5321103334,788673305.0662205,434080906.0150814,236601991.51986614,780506115.8401597,346425209.82507825,543904124.3202935
2021-09-14,780506115.8401597,-12248788.967488697,16154909.061151192,16154909.061151188,70589.19302894989,1730.5115178371448,-7.915025269299877,0.0,0.0,0,0,0,0,45,45,778730183.026715,770094601.2560534,0.03263275270986918,14247045.48473978,774412392.1413842,426142705.2220279,232323717.64241526,784343369.3372858,358200664.11525786,552019651.6948705
2021-09-15,784343369.3372858,11031933.922227263,251779.1949328448,251779.19493284472,71064.97130587086,1729.8264759737044,-8.0163763659111,0.0,0.0,0,0,0,0,45,45,778421914.188167,781126540.0245,0.032865711003004054,14429477.45863998,779774227.1063335,428808209.2625751,233932268.13190004,795557739.2932396,366749530.0306645,561625471.1613395
2021-09-16,795557739.2932396,1862465.2126356252,5365460.8599655535,5365460.859965552,71673.00038229999,1717.90322829156,-10.95833107799828,0.0,0.0,0,0,0,0,45,45,773056452.731202,782988996.4250616,0.0333769675506475,19724995.940396905,778022724.5781318,427664184.925626,233406817.37343952,802715699.3103557,375051514.3847297,569308881.9369161
2021-09-17,802715699.3103557,-4534699.440560243,-7677461.024099721,-7677461.024099721,73412.32132667581,1734.9642585637769,-6.653232656803527,0.0,0.0,0,0,0,0,45,45,780733916.3536996,778454307.7421227,0.03385075904097176,11975818.782246351,779594112.0479112,428833751.84164053,233878233.61437336,790431854.8353949,361598102.9937543,556553621.2210215
2021-09-20,790431854.8353949,-38870673.67818145,23246941.820321012,23246941.82032101,72006.03648222568,1683.3043680992346,-19.529155828014677,0.0,0.0,0,0,0,0,45,45,757486965.6446555,739583636.4506258,0.03422127945335707,35152480.49042642,748535301.0476406,412141998.80605304,224560590.31429216,774737780.7162645,362595781.91021144,550177190.4019723
2021-09-21,774737780.7162645,6653690.240659416,-10372639.122436613,-10372639.12243661,72706.48386711368,1706.3546823706718,-13.727112639274067,0.0,0.0,0,0,0,0,45,45,767859607.0668023,746237322.5999268,0.03408739560106045,24708802.75069332,757048464.8333645,416917212.7700224,227114539.45000935,770947817.9781898,354030605.20816743,543833278.5281805
2021-09-22,770947817.9781898,18279114.54573913,-8277138.503575966,-8277138.503575966,74087.7841569858,1724.7483266201061,-9.088479640340406,0.0,0.0,0,0,0,0,45,45,776136746.9790478,764516442.8835832,0.03436456578087378,16359263.352612734,770326594.9313154,423970134.8146101,231097978.4793946,780877421.896043,356907287.0814328,549779443.4166484
2021-09-23,780877421.896043,23586783.464598406,-5548796.64521516,-5548796.645215159,75491.03789475834,1737.0789687112792,-5.964832156779434,0.0,0.0,0,0,0,0,45,45,781685535.9200755,788103219.7953285,0.034766888209239837,10736697.882202983,784894377.857702,431531465.72485477,235468313.3573106,798841648.791668,367310183.0668133,563373335.4343574
