date,nav_open,pnl_long,pnl_short,shadow_pnl_short,fees,rebate,financing,impact,recall_impact,n_recalls,n_reentries,n_reentry_failed,n_missing,n_short,n_long,short_notional,long_notional,fee_wavg,cash,margin_regt_initial,margin_regt_maint,margin_pm,nav,excess_equity_regt,excess_equity_pm
2019-08-22,597093983.1534394,-6947724.179858134,3841243.534706276,3841243.534706276,12158.34731523386,25716.230702940622,4507.674832528292,0.0,0.0,0,0,0,0,40,35,436690710.0499351,513640545.1654186,0.010023123764148047,80334798.99555373,475165627.60767686,259417349.30633518,142549688.28230307,594005568.0665078,334588218.7601726,451455879.7842047
2019-08-23,594005568.0665078,-9394360.526638744,18054951.72591438,18054951.72591438,12259.569861184798,24652.99483113111,5524.307185219228,0.0,0.0,0,0,0,0,40,35,418635761.28335845,504200900.35538155,0.010542446580523335,98452999.3405407,461418330.81937003,251640953.47385293,138425499.24581102,602684076.9979386,351043123.5240857,464258577.75212765
2019-08-26,602684076.9979386,6904001.314052477,-144766.54721496342,-144766.54721496342,11657.134951377755,24661.519637379097,5517.223538399852,0.0,0.0,0,0,0,0,40,35,418780522.1441733,511104898.4999264,0.010020925904121304,98326756.12989837,464942710.32204986,253410381.2682336,139482813.09661496,609461833.3730005,356051452.1047669,469979020.27638555
2019-08-27,609461833.3730005,-3336087.829814012,10078601.120334372,10078601.12033437,11454.521939650172,24068.002723652087,6083.794805121241,0.0,0.0,0,0,0,0,40,35,408701933.04314864,507768826.3077373,0.010089572778797476,108424065.83384389,458235379.67544293,249552786.4898789,137470613.90263286,616223043.9391099,366670257.449231,478752430.0364771
2019-08-28,616223043.9391099,274199.8254600982,-7808211.642194152,-7808211.642194153,11558.42222578444,24527.818911890503,5646.712005901449,0.0,0.0,0,0,0,0,40,35,416510132.46606517,508043002.30784696,0.009990229953460774,100634471.39230305,462276567.3869561,251963790.31678128,138682970.21608683,608707648.2310678,356743857.9142865,470024678.0149809
2019-08-29,608707648.2310678,1019786.685699797,-10283781.363630492,-10283781.363630494,12018.762059503808,25115.308436919753,5074.3157522392785,0.0,0.0,0,0,0,0,40,35,426486369.68354297,508998284.7511697,0.010145117520712009,90433350.03990793,467742327.2173563,255195482.0928553,140322698.16520688,599461824.4152668,344266342.3224114,459139126.25005984
2019-08-30,599461824.4152668,-4120052.715382872,1067444.0359786449,1067444.0359786449,18011.826183643498,35287.54526437186,-62.357616458657915,835552.5055696421,0.0,0,0,0,1,49,34,596409215.7358625,596409215.7358626,0.01087216168870101,-853564.3317534924,596409215.7358625,328025068.65472436,178922764.72075874,595590876.591757,267565807.9370327,416668111.8709983
2019-09-03,595590876.591757,-7702441.493715747,5780302.327284208,6303620.708488237,17017.718203483015,34909.138745197946,279.900487300139,0.0,0.0,0,0,0,1,49,34,590013612.5948949,588687967.2229817,0.010383452894094961,4963752.484140396,589350789.9089383,324176075.58421385,176805236.9726815,593686908.7463546,269510833.1621407,416881671.77367306
2019-09-04,593686908.7463546,7338876.719049829,-12523215.329948759,-11617142.055168487,18009.75675556935,35644.76585359161,-551.0049812047773,0.0,0.0,0,0,0,1,49,34,602446746.8212667,596026833.8856856,0.010761967702895553,-7542273.506985545,599236790.353476,329740732.5178014,179771037.1060428,588519654.1395724,258778921.62177098,408748617.0335296
2019-09-05,588519654.1395724,-2520082.757832844,-24202054.315593455,-22816437.48640182,18209.956525333848,37076.38514536295,-2317.8661875370785,0.0,0.0,0,0,0,1,49,34,626643129.217402,593506753.0226759,0.01046143178384048,-31727445.913055062,610074941.120039,336369627.0208895,183022482.33601168,561814065.6285787,225444438.60768914,378791583.292567
