accountingYearMonthNumber|symbolCode|issueName|issuerServicesGroupExchangeCode|marketClassCode|currentShortPositionQuantity|previousShortPositionQuantity|stockSplitFlag|averageDailyVolumeQuantity|daysToCoverQuantity|revisionFlag|changePercent|changePreviousNumber|settlementDate
20210226|A|Agilent Technologies Inc.|A|NYSE|2380017|2352823||1816473|1.31||1.16|27194|2021-02-26
20210226|AA|Alcoa Corporation|A|NYSE|10177183|10304058||5793302|1.76||-1.23|-126875|2021-02-26
20210226|AAA|AAF First Priority CLO Bond ET|E|ARCA|3658|2793||457|8.00||30.97|865|2021-02-26
20210226|AAALF|Aareal Bank AG AKT|S|OTC|232982|228742||0|999.99||1.85|4240|2021-02-26
20210226|AAALY|Aareal Bank AG Unsponsored Ame|S|OTC|1|1||0|999.99||0.00|0|2021-02-26
20210226|AAAU|Goldman Sachs Physical Gold ET|E|ARCA|187270|91435||798316|1.00||104.81|95835|2021-02-26
20210226|AABB|Asia Broadband Inc Common Stoc|S|OTC|139201|140311||353315390|1.00||-0.79|-1110|2021-02-26
20210226|AABVF|Aberdeen International Inc Ord|S|OTC|27056|39009||172118|1.00||-30.64|-11953|2021-02-26
20210226|AACAF|AAC Technologies Holdings Inc|S|OTC|20426308|20684367||293|999.99||-1.25|-258059|2021-02-26
20210226|AACAY|AAC Technologies Holdings Inc|S|OTC|14411|9247||77900|1.00||55.85|5164|2021-02-26
20210226|AACG|ATA Creativity Global American|R|NNM|163290|316320||791673|1.00||-48.38|-153030|2021-02-26
20210226|AACMZ|Asia Cement Corp Global Deposi|S|OTC|4965|4965||0|999.99||0.00|0|2021-02-26
20210226|AACQ|Artius Acquisition Inc. Class|R|SC|623641|380957||7009625|1.00||63.70|242684|2021-02-26
20210226|AACQU|Artius Acquisition Inc. Unit|R|SC|2188|604||433561|1.00||262.25|1584|2021-02-26
20210226|AACQW|Artius Acquisition Inc Warrant|R|SC|154680|42953||1787520|1.00||260.11|111727|2021-02-26
20210226|AACTF|AURORA SOLAR TECHNOLOGIES INC|S|OTC|27926|8556||3123217|1.00||226.39|19370|2021-02-26
20210226|AACU|Ares Acquisition Corporation U|A|NYSE|1756814|810433||1023567|1.72||116.77|946381|2021-02-26
20210226|AADR|AdvisorShares Dorsey Wright AD|E|ARCA|2504|1688||4785|1.00||48.34|816|2021-02-26
20210226|AAGC|All American Gold Corp. Common|S|OTC|20000|0||96224797|1.00||100.00|20000|2021-02-26
20210226|AAGFF|Aftermath Silver Ltd Ordinary|S|OTC|34281|20955||526234|1.00||63.59|13326|2021-02-26
20210226|AAGH|America Great Health Common St|S|OTC|8877|4210||319969|1.00||110.86|4667|2021-02-26
20210226|AAGIY|AIA Group, Ltd. Sponsored Amer|S|OTC|246806|394759||560729|1.00||-37.48|-147953|2021-02-26
20210226|AAGRY|Astra Agro Lestari TBK PT Unsp|S|OTC|30|10||10|3.00||200.00|20|2021-02-26
20210226|AAHIF|Asahi Co Ltd Osaka Ordinary Sh|S|OTC|73700|57900||0|999.99||27.29|15800|2021-02-26
20210226|AAIC|Arlington Asset Investment Cor|A|NYSE|873452|931462||239831|3.64||-6.23|-58010|2021-02-26
20210226|AAICPRB|Arlington Asset Investment Cor|A|NYSE|1497|1970||829|1.81||-24.01|-473|2021-02-26
20210226|AAICPRC|Arlington Asset Investment Cor|A|NYSE|1127|2950||6562|1.00||-61.80|-1823|2021-02-26
20210226|AAIGF|AIA Group, Ltd. Ordinary Share|S|OTC|5750776|4365665||70470|81.61||31.73|1385111|2021-02-26
20210226|AAIRF|American Aires Inc. Common Sha|S|OTC|7849|29479||196242|1.00||-73.37|-21630|2021-02-26
20210226|AAL|American Airlines Group Inc. C|R|NNM|76349014|80222948||51413003|1.49||-4.83|-3873934|2021-02-26
20210226|AALBF|Aalberts Industries NV Ordinar|S|OTC|40812|36707||95|429.60||11.18|4105|2021-02-26
20210226|AAMAF|Atlas Mara Co Nvest Ltd. Ordin|S|OTC|7737|5253||3064|2.53||47.29|2484|2021-02-26
20210226|AAMC|Altisource Asset Mgmt Corp|B|AMEX|3588|4653||22736|1.00||-22.89|-1065|2021-02-26
20210226|AAME|Atlantic American Corporation|R|NNM|133689|422316||220349|1.00||-68.34|-288627|2021-02-26
20210226|AAMMF|Almadex Minerals Ltd Ordinary|S|OTC|9347|25129||32260|1.00||-62.80|-15782|2021-02-26
20210226|AAN|The Aaron's Company, Inc.|A|NYSE|626169|552172||309241|2.02||13.40|73997|2021-02-26
20210226|AANNF|Aroundtown SA Ordinary Shares|S|OTC|3262238|4020952||0|999.99||-18.87|-758714|2021-02-26
20210226|AAOI|Applied Optoelectronics, Inc.|R|NNM|3668682|3456282||532325|6.89||6.15|212400|2021-02-26
20210226|AAON|AAON, Inc. Common Stock|R|NNM|2914449|2925460||143558|20.30||-0.38|-11011|2021-02-26
20210226|AAP|ADVANCE AUTO PARTS INC|A|NYSE|3750563|3445967||1079046|3.48||8.84|304596|2021-02-26
20210226|AAPJ|AAP, Inc. Common Stock|S|OTC|12335|23751||23505|1.00||-48.07|-11416|2021-02-26
20210226|AAPL|Apple Inc. Common Stock|R|NNM|100799312|88329668||98253327|1.03||14.12|12469644|2021-02-26
20210226|AAPT|All American Pet Company, Inc.|S|OTC|298212|0||72703770|1.00||100.00|298212|2021-02-26
20210226|AASZF|Atlantic Sapphire AS Common Sh|S|OTC|57915|58737||4436|13.06||-1.40|-822|2021-02-26
20210226|AAT|AMERICAN ASSETS TRUST, INC.|A|NYSE|1076107|1051130||358304|3.00||2.38|24977|2021-02-26
20210226|AATGF|ATI Airtest Technologies Inc O|S|OTC|44379|25391||92376|1.00||74.78|18988|2021-02-26
20210226|AATRL|AMG Capital  Trust II 5.15% Co|S|OTC|8904|725||59142|1.00||1128.14|8179|2021-02-26
20210226|AAU|Almaden Minerals Ltd.|B|AMEX|819622|1200690||3355831|1.00||-31.74|-381068|2021-02-26
20210226|AAUKF|Anglo American plc Ordinary Sh|S|OTC|411429|387397||2971|138.48||6.20|24032|2021-02-26
20210226|AAVMY|Abn Amro BK N V Amsterdam Brh|S|OTC|1212|5990||72709|1.00||-79.77|-4778|2021-02-26
20210226|AAVVF|Advantage Oil & Gas Ltd Ordina|S|OTC|1304276|1141539||58354|22.35||14.26|162737|2021-02-26
20210226|AAVXF|Abivax SA Ordinary Shares (Fra|S|OTC|10|0||572|1.00||100.00|10|2021-02-26
20210226|AAWW|Atlas Air Worldwide Holdings N|R|NNM|2537429|2716813||652453|3.89||-6.60|-179384|2021-02-26
20210226|AAXJ|iShares MSCI All Country Asia|R|NNM|1162657|1919894||1325094|1.00||-39.44|-757237|2021-02-26
20210226|AAXT|Aamaxan Transport Group, Inc.|S|OTC|75|614||3231|1.00||-87.79|-539|2021-02-26
20210226|AAZZF|A2Z Smart Technologies Corp Co|S|OTC|1368|7727||338846|1.00||-82.30|-6359|2021-02-26
20210226|AB|AllianceBernstein Holding, L.P|A|NYSE|569668|563562||519428|1.10||1.08|6106|2021-02-26
20210226|ABAKF|ABERDEEN ASIA-PACIFIC INCOME O|S|OTC|9083|9083||0|999.99||0.00|0|2021-02-26
20210226|ABANF|Automatic Bank Services Ltd Or|S|OTC|13701|0||5025|2.73||100.00|13701|2021-02-26
20210226|ABB|ABB Ltd.|A|NYSE|4293130|4064143||1859029|2.31||5.63|228987|2021-02-26
20210226|ABBAF|Aberdeen Asian Income Fund Ord|S|OTC|45|45||0|999.99||0.00|0|2021-02-26
20210226|ABBRF|Abraplata Resource Corp Ordina|S|OTC|21330|10520||1016672|1.00||102.76|10810|2021-02-26
20210226|ABBV|ABBVIE INC.|A|NYSE|15429290|14278312||6206853|2.49||8.06|1150978|2021-02-26
20210226|ABBY|Abby, Inc  Common Stock|S|OTC|21339|76641||449824|1.00||-72.16|-55302|2021-02-26
20210226|ABC|AmerisourceBergen Corp.|A|NYSE|2539992|2225623||776008|3.27||14.12|314369|2021-02-26
20210226|ABCB|Ameris Bancorp Common Stock|R|NNM|1748613|1767143||253086|6.91||-1.05|-18530|2021-02-26
20210226|ABCE|ABCO Energy, Inc Common Stock|S|OTC|7064|13740||887945|1.00||-48.59|-6676|2021-02-26
20210226|ABCFF|Abacus Mining & Exploration Co|S|OTC|11975|51413||100750|1.00||-76.71|-39438|2021-02-26
20210226|ABCL|AbCellera Biologics Inc. Commo|R|NNM|2237121|2910486||623795|3.59||-23.14|-673365|2021-02-26
20210226|ABCM|Abcam plc American Depositary|R|NNM|39008|83890||114713|1.00||-53.50|-44882|2021-02-26
20210226|ABCP|AmBase Corporation Common Stoc|S|OTC|12587|11490||12721|1.00||9.55|1097|2021-02-26
20210226|ABCZF|Abcam PLC Ordinary Shares (Uni|S|OTC|4000|17605||4063|1.00||-77.28|-13605|2021-02-26
20210226|ABDDF|Ab Dynamics PLC Ordinary Share|S|OTC|2469|2515||3|823.00||-1.83|-46|2021-02-26
20210226|ABDR|Ambassador Food Services Corpo|S|OTC|306|306||22|13.91||0.00|0|2021-02-26
20210226|ABEO|Abeona Therapeutics Inc. Commo|R|SC|3411780|2951223||6232826|1.00||15.61|460557|2021-02-26
20210226|ABEPF|Vision Lithium Inc Ordinary Sh|S|OTC|73427|40554||6719174|1.00||81.06|32873|2021-02-26
20210226|ABEQ|Absolute Core Strategy ETF|E|ARCA|10658|5435||11235|1.00||96.10|5223|2021-02-26
20210226|ABETF|Supernova Metals Corp Common S|S|OTC|1150|21500||33892|1.00||-94.65|-20350|2021-02-26
20210226|ABEV|AMBEV S.A.|A|NYSE|68090096|65149686||24292633|2.80||4.51|2940410|2021-02-26
20210226|ABFOF|Abertis Infraestructuras SA Or|S|OTC|73|73||11|6.64||0.00|0|2021-02-26
20210226|ABG|Asbury Automotive Group, Inc.|A|NYSE|2126366|2104938||133211|15.96||1.02|21428|2021-02-26
20210226|ABGI|ABG Acquisition Corp. I Class|R|SC|1286|0||681188|1.00||100.00|1286|2021-02-26
20210226|ABGOF|Abengoa Sa Ordinary Shares (Sp|S|OTC|35025|35025||22752|1.54||0.00|0|2021-02-26
20210226|ABILF|Ability Inc.  Ordinary Shares|S|OTC|5341|5341||5191|1.03||0.00|0|2021-02-26
20210226|ABIO|ARCA biopharma, Inc. Common St|R|SC|197614|119719||1589050|1.00||65.06|77895|2021-02-26
20210226|ABKB|American Basketball Associatio|S|OTC|200|200||22333|1.00||0.00|0|2021-02-26
20210226|ABLE|Able Energy, Inc. Common Stock|S|OTC|100|0||38132|1.00||100.00|100|2021-02-26
20210226|ABLGF|Alten Boulogne-Billancourt Ord|S|OTC|22112|22132||0|999.99||-0.09|-20|2021-02-26
20210226|ABLZF|Abb Ltd Reg Ordinary Shares|S|OTC|9141918|8795537||13221|691.47||3.94|346381|2021-02-26
20210226|ABM|ABM Industries, Inc.|A|NYSE|1169365|1135492||212218|5.51||2.98|33873|2021-02-26
20210226|ABMAF|Albioma Ordinary Shares (Franc|S|OTC|27|0||256|1.00||100.00|27|2021-02-26
20210226|ABMBF|Abcourt Mines Inc Cl-B (F) Ord|S|OTC|59044|1000||115058|1.00||5804.40|58044|2021-02-26
20210226|ABMC|American Bio Medica Corp. Comm|S|OTC|517|36573||521825|1.00||-98.59|-36056|2021-02-26
20210226|ABMD|ABIOMED, Inc. Common Stock|R|NNM|1301662|1281606||309532|4.21||1.56|20056|2021-02-26
20210226|ABML|American Battery Metals Corpor|S|OTC|5497781|4017659||13393683|1.00||36.84|1480122|2021-02-26
20210226|ABMRF|ABN Amro BK NV Depositary Rece|S|OTC|12649097|12509164||0|999.99||1.12|139933|2021-02-26
20210226|ABMT|Advanced BioMedical Technologi|S|OTC|322|1110||6899|1.00||-70.99|-788|2021-02-26
20210226|ABNAF|Aben Resources, Ltd. Ordinary|S|OTC|95631|35300||141463|1.00||170.91|60331|2021-02-26
20210226|ABNB|Airbnb, Inc. Class A Common St|R|NNM|13503361|11623667||4440071|3.04||16.17|1879694|2021-02-26
20210226|ABPGF|ALIBABA PICTURES GROUP Ltd SHS|S|OTC|74600000|76950000||0|999.99||-3.05|-2350000|2021-02-26
20210226|ABPPF|Abacus Property Group Fully Pa|S|OTC|97079|97079||0|999.99||0.00|0|2021-02-26
20210226|ABR|Arbor Realty Trust, Inc.|A|NYSE|4580445|4414529||1609646|2.85||3.76|165916|2021-02-26
20210226|ABRPRA|Arbor Realty Trust, Inc 8.250%|A|NYSE|1810|1580||1409|1.28||14.56|230|2021-02-26
20210226|ABRPRB|Arbor Realty Trust, Inc. 7.75%|A|NYSE|708|2452||900|1.00||-71.13|-1744|2021-02-26
20210226|ABRPRC|Arbor Realty Trust, Inc. 8.50%|A|NYSE|738|1644||2666|1.00||-55.11|-906|2021-02-26
20210226|ABSCF|AB Science, Paris Ordinary Sha|S|OTC|500415|490709||846|591.51||1.98|9706|2021-02-26
20210226|ABSSF|Airboss Of America Corp New Or|S|OTC|80616|64711||18643|4.32||24.58|15905|2021-02-26
